,index,year_round,lat_round2,lon_round2,depth,D14C,associated_lat,associated_lon,ECCO_value
3305,4423,2004,47.0,226.5,0.0,30.0,47.94423294067383,225.18484497070312,59.23128128051758
3306,4424,2005,-71.0,210.0,26.033875,-91.25,-70.40380859375,211.6999969482422,-127.51400756835938
3307,4425,2005,-69.0,210.01,2.08845,-97.3,-68.88822937011719,211.6999969482422,-119.84133911132812
3308,4426,2005,-67.0,210.09,25.59836667,-103.1,-67.37264251708984,211.6999969482422,-109.870849609375
3309,4427,2005,-65.0,210.0,22.9061,-99.4,-64.29602813720703,211.6999969482422,-86.3646240234375
3310,4428,2005,-63.0,210.0,4.1778,-98.7,-62.64213943481445,211.6999969482422,-75.0162582397461
3311,4429,2005,-60.02,329.11,24.0,-127.2,-60.89152145385742,330.5,-85.87425994873047
3312,4430,2005,-60.01,329.1,24.404535,-127.2,-60.89152145385742,330.5,-85.87425994873047
3313,4431,2005,-58.03,329.08,10.001,-91.9,-57.08583450317383,330.5,-46.43928909301758
3314,4432,2005,-57.0,210.0,4.9264,-82.1,-57.08583450317383,211.6999969482422,-32.024444580078125
3315,4433,2005,-55.33,325.47,29.590999999999998,-85.03333333,-55.0246467590332,326.8999938964844,-35.09962463378906
3316,4434,2005,-54.0,210.0,5.07565,-30.3,-55.0246467590332,211.6999969482422,-14.480770111083984
3317,4435,2005,-53.0,324.15,3.08515,-79.4,-52.854923248291016,323.29998779296875,-28.015018463134766
3318,4436,2005,-51.5,210.0,5.22485,28.9,-50.57574462890625,211.6999969482422,20.360828399658203
3319,4437,2005,-51.0,325.38,10.851,-61.4,-50.57574462890625,326.8999938964844,-17.38792610168457
3320,4438,2005,-49.0,210.0,6.221,39.9,-48.187889099121094,211.6999969482422,36.075950622558594
3321,4439,2005,-48.0,327.25,22.025925,-29.8,-48.187889099121094,326.8999938964844,-7.935166358947754
3322,4440,2005,-46.5,210.0,1.8426,40.6,-45.69465255737305,211.6999969482422,48.764347076416016
3323,4441,2005,-45.0,329.1,16.377299999999998,28.3,-45.69465255737305,330.5,6.7291259765625
3324,4442,2005,-44.0,210.0,3.2352,36.6,-43.10301971435547,211.6999969482422,59.3419075012207
3325,4443,2005,-42.0,330.97,3.93385,34.7,-43.10301971435547,330.5,26.957988739013672
3326,4444,2005,-41.0,210.0,4.78115,61.6,-40.42521667480469,211.6999969482422,70.07170104980469
3327,4445,2005,-40.0,332.2,21.9596,61.35,-40.42521667480469,330.5,53.98357009887695
3328,4446,2005,-39.0,210.0,4.0832,55.5,-37.68043899536133,211.6999969482422,79.62572479248047
3329,4447,2005,-36.0,334.7,2.78995,74.0,-34.896331787109375,334.1000061035156,90.1793212890625
3330,4448,2005,-35.5,210.0,3.23655,72.0,-34.896331787109375,211.6999969482422,86.27808380126953
3331,4449,2005,-33.0,210.0,4.7828,85.0,-32.10926055908203,211.6999969482422,88.12785339355469
3332,4450,2005,-32.0,335.0,20.59705,76.65,-32.10926055908203,334.1000061035156,96.07768249511719
3333,4451,2005,-31.5,210.0,2.2408,81.7,-32.10926055908203,211.6999969482422,88.12785339355469
3334,4452,2005,-29.0,210.0,24.9093,84.8,-29.362506866455078,211.6999969482422,86.19189453125
3335,4453,2005,-29.0,335.0,25.680525,71.55,-29.362506866455078,334.1000061035156,97.78988647460938
3336,4454,2005,-26.5,210.0,1.99305,76.2,-26.701988220214844,211.6999969482422,83.30118560791016
3337,4455,2005,-26.0,335.0,20.626675,75.2,-26.701988220214844,334.1000061035156,96.4508056640625
3338,4456,2005,-23.0,335.0,2.2416,70.0,-24.17027473449707,334.1000061035156,92.30732727050781
3339,4457,2005,-21.0,210.0,2.09275,64.7,-21.80089569091797,211.6999969482422,76.03311157226562
3340,4458,2005,-20.0,335.0,24.867475,77.45,-19.614822387695312,334.1000061035156,81.80987548828125
3341,4459,2005,-19.0,210.0,3.1393,77.4,-19.614822387695312,211.6999969482422,72.43514251708984
3342,4460,2005,-17.0,210.0,2.94075,63.8,-17.619958877563477,211.6999969482422,69.41604614257812
3343,4461,2005,-17.0,335.0,1.99365,56.0,-17.619958877563477,334.1000061035156,76.1666259765625
3344,4462,2005,-14.0,335.0,25.1941,55.25,-14.183194160461426,334.1000061035156,72.40450286865234
3345,4463,2005,-11.0,335.0,1.9939,57.1,-11.389202117919922,334.1000061035156,73.04000854492188
3346,4464,2005,-8.0,335.0,25.39715,70.3,-8.100461959838867,334.1000061035156,73.40538787841797
3347,4465,2005,-5.0,335.0,2.19285,54.4,-4.788410186767578,334.1000061035156,73.97949981689453
3348,4466,2005,-3.3,145.15,30.0,78.55,-3.4043185710906982,146.89999389648438,76.5941162109375
3349,4467,2005,-2.33,335.0,25.323725,61.05,-2.1236491203308105,334.1000061035156,74.92315673828125
3350,4468,2005,-2.0,145.57,30.0,75.85,-2.1236491203308105,146.89999389648438,76.93612670898438
3351,4469,2005,-0.24,146.07,30.5,76.75,-0.3001483976840973,146.89999389648438,77.54754638671875
3352,4470,2005,1.51,146.57,10.0,77.6,1.5132348537445068,146.90000915527344,78.01747131347656
3353,4471,2005,2.75,146.94,30.0,79.7,2.7719624042510986,146.9000244140625,78.57119750976562
3354,4472,2005,5.01,147.85,29.5,68.8,4.846153736114502,146.900146484375,78.1818618774414
3355,4473,2005,8.01,149.16,30.0,88.75,8.289756774902344,150.50120544433594,74.90730285644531
3356,4474,2005,11.17,149.32,29.5,78.7,11.81781005859375,150.50355529785156,72.189208984375
3357,4475,2005,13.84,149.32,29.5,75.15,13.274382591247559,150.50506591796875,72.43132781982422
3358,4476,2005,17.17,149.32,30.0,74.6,16.76038932800293,150.5104217529297,72.98577117919922
3359,4477,2005,19.83,149.32,9.0,72.6,18.842815399169922,150.51502990722656,74.16212463378906
3360,4478,2005,22.5,149.35,30.0,81.3,23.779924392700195,150.5314483642578,83.78016662597656
3361,4479,2005,23.39,189.26,30.0,78.25,23.356800079345703,190.24642944335938,72.1077880859375
3362,4480,2005,23.99,179.0,30.0,67.5,23.523880004882812,179.4210662841797,75.59407043457031
3363,4481,2005,24.0,224.99,30.5,69.7,25.183002471923828,226.36264038085938,72.71206665039062
3364,4482,2005,24.01,208.01,29.5,63.3,23.014062881469727,208.27481079101562,69.35846710205078
3365,4483,2005,24.24,174.38,29.5,78.35,23.571752548217773,175.8114013671875,76.70760345458984
3366,4484,2005,24.24,183.24,30.0,72.0,23.47195816040039,183.0301513671875,73.87602233886719
3367,4485,2005,24.26,165.67,30.0,74.1,23.68929100036621,164.97935485839844,79.50770568847656
3368,4486,2005,24.26,229.15,30.5,55.5,25.081031799316406,229.96185302734375,71.53784942626953
3369,4487,2005,24.27,160.06,30.0,75.8,23.719263076782227,161.36782836914062,80.73675537109375
3370,4488,2005,24.27,169.51,29.5,71.9,23.654619216918945,168.5904998779297,78.0680160522461
3371,4489,2005,24.28,204.04,30.0,69.3,23.08783531188965,204.67062377929688,70.31977081298828
3372,4490,2005,24.28,212.3,30.0,72.75,25.58061408996582,211.95492553710938,73.38320922851562
3373,4491,2005,24.28,218.85,29.0,61.65,25.384653091430664,219.16098022460938,73.16911315917969
3374,4492,2005,24.3,155.21,30.5,74.3,23.76466941833496,154.14381408691406,82.57246398925781
3375,4493,2005,24.5,149.31,10.0,75.2,23.779924392700195,150.5314483642578,83.78016662597656
3376,4494,2005,25.17,149.33,30.5,90.6,23.779924392700195,150.5314483642578,83.78016662597656
3377,4495,2005,27.15,233.62,30.0,57.2,27.659423828125,233.66673278808594,65.93263244628906
3378,4496,2005,28.5,149.32,29.5,94.8,29.710796356201172,150.5649871826172,92.18096923828125
3379,4497,2005,30.88,238.76,30.0,47.15,30.295196533203125,237.40394592285156,55.74882125854492
3380,4498,2005,32.18,149.32,30.5,101.4,32.96193313598633,150.59207153320312,85.09683227539062
3381,4499,2005,34.98,148.73,29.0,76.6,36.3487548828125,146.97744750976562,77.2144775390625
3382,4500,2005,37.49,147.15,30.5,49.3,36.3487548828125,146.97744750976562,77.2144775390625
3383,4501,2005,40.02,145.43,30.0,16.1,39.76576614379883,147.00640869140625,61.98203659057617
3384,4502,2005,41.51,144.31,30.0,-36.65,43.192626953125,143.34800720214844,36.63194274902344
3385,4503,2006,-62.1,297.42,15.05,-103.05,-62.64213943481445,298.1000061035156,-112.36238098144531
3386,4504,2006,-61.04,297.06,14.7,-77.6,-60.89152145385742,298.1000061035156,-87.60469818115234
3387,4505,2006,-59.62,296.59,4.8,-76.8,-59.040523529052734,298.1000061035156,-51.20158386230469
3388,4506,2006,-59.26,296.47,26.55,-74.95,-59.040523529052734,298.1000061035156,-51.20158386230469
3389,4507,2006,-59.0,296.3,0.0,-78.7,-59.040523529052734,294.5,-27.908384323120117
3390,4508,2006,-58.9,296.35,7.9,-57.55,-59.040523529052734,298.1000061035156,-51.20158386230469
3391,4509,2006,-58.55,296.23,5.0,-45.2,-59.040523529052734,294.5,-27.908384323120117
3392,4510,2006,-58.5,296.15,0.0,-21.3,-59.040523529052734,294.5,-27.908384323120117
3393,4511,2006,-58.2,296.11,9.75,-31.9,-59.040523529052734,294.5,-27.908384323120117
3394,4512,2006,-58.0,296.0,0.0,-40.6,-57.08583450317383,294.5,6.469249725341797
3395,4513,2006,-57.6,295.85,0.0,-15.4,-57.08583450317383,294.5,6.469249725341797
3396,4514,2006,-56.78,295.63,36.63849999999999,-29.0,-57.08583450317383,294.5,6.469249725341797
3397,4515,2006,-56.5,295.5,0.0,19.8,-57.08583450317383,294.5,6.469249725341797
3398,4516,2006,-17.0,210.0,15.150625,67.8525,-17.619958877563477,211.6999969482422,66.86639404296875
3399,4517,2006,-15.0,209.2,27.4124,63.385,-15.81311321258545,208.10000610351562,64.84544372558594
3400,4518,2006,-12.0,209.0,9.9691,64.4075,-11.389202117919922,208.10000610351562,59.578060150146484
3401,4519,2006,-10.0,209.0,9.944575,56.4025,-10.189502716064453,208.10000610351562,59.24701690673828
3402,4520,2006,-7.0,209.0,15.477975,64.3475,-7.181866645812988,208.10000610351562,59.844017028808594
3403,4521,2006,-5.0,209.0,27.367025,55.83,-4.788410186767578,208.10000610351562,62.799095153808594
3404,4522,2006,-3.0,209.0,16.48365,59.2,-2.754026174545288,208.10000610351562,67.60084533691406
3405,4523,2006,-2.0,209.0,20.463275,70.9025,-2.1236491203308105,208.10000610351562,68.99201965332031
3406,4524,2006,-1.0,209.0,20.3143,60.9925,-0.9016284346580505,208.10000610351562,71.13194274902344
3407,4525,2006,0.0,209.0,20.06425,65.4175,-0.3001483976840973,208.10000610351562,71.80523681640625
3408,4526,2006,1.0,209.0,19.590725,64.295,0.9024455547332764,208.10000610351562,69.5129623413086
3409,4527,2006,2.0,209.0,20.039475,63.5475,2.1279613971710205,208.10012817382812,64.5955810546875
3410,4528,2006,3.0,209.0,20.05636667,69.51333333,2.761457681655884,208.1002655029297,63.17567825317383
3411,4529,2006,5.0,209.0,27.441375,47.0025,4.814194202423096,208.1013946533203,61.57624816894531
3412,4530,2006,7.0,208.67,27.0916,57.7575,7.252499580383301,208.10479736328125,63.234806060791016
3413,4531,2006,9.0,208.34,27.440175,57.3425,9.229930877685547,208.1099853515625,61.60819625854492
3414,4532,2006,11.0,208.0,4.9847,58.9,11.628890991210938,208.12030029296875,60.033321380615234
3415,4533,2006,14.0,208.0,19.389025,61.7425,14.61130428314209,208.1412353515625,60.782196044921875
3416,4534,2006,16.0,208.0,19.985775,57.79,16.379268646240234,208.1589813232422,61.418296813964844
3417,4535,2006,19.0,208.0,19.9892,60.51666667,18.360998153686523,208.18463134765625,62.41798400878906
3418,4536,2006,21.0,208.0,27.05865,70.6175,20.571474075317383,208.22166442871094,64.0981216430664
3419,4537,2006,22.0,208.0,4.98335,72.09,23.014062881469727,208.27481079101562,66.55323791503906
3420,4538,2006,23.99,136.99,30.0,79.45,23.790128707885742,136.08106994628906,85.03269958496094
3421,4539,2006,24.0,208.0,20.080325,74.9025,23.014062881469727,208.27481079101562,66.55323791503906
3422,4540,2006,24.26,130.37,30.0,85.15,23.76466941833496,128.85618591308594,82.23819732666016
3423,4541,2006,24.26,143.63,10.0,85.6,23.79524040222168,143.3063201904297,83.27555847167969
3424,4542,2006,26.0,208.0,20.0046,71.4025,25.675493240356445,208.35023498535156,70.53553771972656
3425,4543,2006,26.74,126.33,28.33333333,78.6,26.58920669555664,125.21930694580078,76.35163879394531
3426,4544,2006,28.0,208.0,20.426675,80.4425,28.52336311340332,208.45533752441406,74.0314712524414
3427,4545,2006,30.0,208.0,20.425125,77.195,28.52336311340332,208.45533752441406,74.0314712524414
3428,4546,2006,32.0,208.0,27.47125,69.145,31.508520126342773,208.59852600097656,73.6194839477539
3429,4547,2006,34.0,208.0,19.9486,71.955,34.57255554199219,208.7887420654297,68.86279296875
3430,4548,2006,36.0,208.0,19.473425,50.6425,34.57255554199219,208.7887420654297,68.86279296875
3431,4549,2006,38.0,208.0,19.5463,54.7525,37.65760040283203,209.03504943847656,60.50086212158203
3432,4550,2006,40.0,208.0,19.59415,38.43,40.7142448425293,209.3466339111328,52.78122329711914
3433,4551,2006,42.0,208.0,20.015725,23.5025,40.7142448425293,209.3466339111328,52.78122329711914
3434,4552,2006,45.0,208.0,19.190875,6.45,43.974693298339844,206.1057586669922,46.18215560913086
3435,4553,2006,47.0,208.0,19.58765,4.495,46.90984344482422,206.57183837890625,47.38557434082031
3436,4554,2006,49.0,208.0,19.660175,-4.3975,49.736717224121094,207.1334991455078,51.133155822753906
3437,4555,2006,51.0,208.0,24.61063333,-51.05666667,52.44418716430664,207.802734375,53.06160354614258
3438,4556,2006,53.0,208.0,21.050475,-22.745,52.44418716430664,207.802734375,53.06160354614258
3439,4557,2006,55.0,207.34,20.328275,-18.2925,55.025245666503906,208.5926513671875,55.15766143798828
3440,4558,2006,55.67,207.05,4.87715,-6.32,55.025245666503906,208.5926513671875,55.15766143798828
3441,4559,2006,55.85,206.97,6.21905,-2.21,55.025245666503906,208.5926513671875,55.15766143798828
3442,4560,2006,56.22,206.81,4.1789999999999985,0.28,57.9099006652832,205.84817504882812,59.38136672973633
3443,4561,2007,-63.88,81.96,14.973,-105.7,-64.29602813720703,82.0999984741211,-106.37891387939453
3444,4562,2007,-63.26,82.01,41.1375,-93.5,-62.64213943481445,82.0999984741211,-107.26714324951172
3445,4563,2007,-60.48,82.0,38.756,-109.7,-60.89152145385742,82.0999984741211,-107.27542877197266
3446,4564,2007,-59.0,82.0,3.2329,-103.2,-59.040523529052734,82.0999984741211,-104.92127990722656
3447,4565,2007,-57.51,82.52,30.0025,-97.5,-57.08583450317383,82.0999984741211,-94.4432601928711
3448,4566,2007,-56.06,84.26,44.833,-47.5,-57.08583450317383,85.69999694824219,-76.64865112304688
3449,4567,2007,-51.82,88.78,5.8734,-44.9,-52.854923248291016,89.30000305175781,-19.425689697265625
3450,4568,2007,-50.57,90.03,20.2065,-35.8,-50.57574462890625,89.30000305175781,6.882786750793457
3451,4569,2007,-49.28,91.22,22.05,-20.0,-48.187889099121094,92.9000015258789,27.412532806396484
3452,4570,2007,-47.56,92.73,30.0655,-7.3,-48.187889099121094,92.9000015258789,27.412532806396484
3453,4571,2007,-44.99,95.0,17.050775,23.1,-45.69465255737305,96.5,39.76547622680664
3454,4572,2007,-43.51,95.0,3.1731,29.5,-43.10301971435547,96.5,50.41682815551758
3455,4573,2007,-43.51,95.01,3.0,29.5,-43.10301971435547,96.5,50.41682815551758
3456,4574,2007,-42.01,95.01,30.0235,35.0,-43.10301971435547,96.5,50.41682815551758
3457,4575,2007,-40.0,95.0,40.1835,44.5,-40.42521667480469,96.5,57.14786148071289
3458,4576,2007,-38.99,94.99,30.1765,39.0,-37.68043899536133,96.5,61.43844223022461
3459,4577,2007,-36.02,95.01,30.1805,51.8,-34.896331787109375,96.5,65.26315307617188
3460,4578,2007,-34.13,175.3,29.5,72.7,-34.896331787109375,175.6999969482422,83.57035827636719
3461,4579,2007,-33.02,94.97,30.9325,47.1,-32.10926055908203,96.5,69.40853881835938
3462,4580,2007,-31.3,95.0,38.8055,61.6,-32.10926055908203,96.5,69.40853881835938
3463,4581,2007,-30.08,175.84,30.0,80.85,-29.362506866455078,175.6999969482422,82.84819030761719
3464,4582,2007,-29.52,95.01,21.5,60.35,-29.362506866455078,96.5,73.65023803710938
3465,4583,2007,-29.51,95.01,21.3931,60.35,-29.362506866455078,96.5,73.65023803710938
3466,4584,2007,-28.31,95.01,30.0,58.52,-29.362506866455078,96.5,73.65023803710938
3467,4585,2007,-25.9,95.0,41.0,63.99,-26.701988220214844,96.5,73.7762451171875
3468,4586,2007,-25.24,176.81,30.0,76.9,-24.17027473449707,175.6999969482422,73.69029235839844
3469,4587,2007,-24.73,95.01,32.0,50.2,-24.17027473449707,96.5,71.81131744384766
3470,4588,2007,-22.45,94.99,42.0,52.6,-21.80089569091797,96.5,70.7051773071289
3471,4589,2007,-21.42,177.47,10.0,70.1,-21.80089569091797,175.6999969482422,71.85173034667969
3472,4590,2007,-20.2,95.0,21.0,43.41,-19.614822387695312,96.5,70.79196166992188
3473,4591,2007,-19.08,95.0,41.0,36.78,-19.614822387695312,96.5,70.79196166992188
3474,4592,2007,-17.96,95.0,3.0,36.34,-17.619958877563477,96.5,71.9544906616211
3475,4593,2007,-15.72,95.0,41.0,55.43,-15.81311321258545,96.5,73.24552917480469
3476,4594,2007,-14.63,95.0,32.0,53.16,-14.183194160461426,96.5,73.23360443115234
3477,4595,2007,-13.49,179.01,10.0,66.7,-14.183194160461426,179.3000030517578,65.04547882080078
3478,4596,2007,-12.48,95.01,41.0,56.32,-12.714468002319336,96.5,71.84219360351562
3479,4597,2007,-10.35,95.0,22.0,47.81,-10.189502716064453,96.5,65.73677062988281
3480,4598,2007,-9.28,95.0,41.0,32.16,-9.09841251373291,96.5,63.50481414794922
3481,4599,2007,-9.0,179.0,29.5,68.1,-9.09841251373291,179.3000030517578,65.69266510009766
3482,4600,2007,-7.14,95.0,45.0,38.05,-7.181866645812988,96.5,64.63182067871094
3483,4601,2007,-4.98,95.0,31.0,52.71,-4.788410186767578,96.5,64.20052337646484
3484,4602,2007,-4.26,178.99,30.0,62.15,-4.080315113067627,179.3000030517578,66.4620361328125
3485,4603,2007,-3.13,94.43,41.0,47.45,-3.4043185710906982,92.9000015258789,65.17601013183594
3486,4604,2007,-1.25,93.83,41.0,44.72,-1.5078544616699219,92.9000015258789,63.434959411621094
3487,4605,2007,0.0,93.44,20.0,46.92,-0.3001483976840973,92.9000015258789,62.5660400390625
3488,4606,2007,0.0,179.0,30.0,70.7,-0.3001483976840973,179.3000030517578,70.85323333740234
3489,4607,2007,1.8,92.16,19.0,50.38,1.5114392042160034,92.89996337890625,57.54673385620117
3490,4608,2007,3.43,91.54,29.0,43.42,3.4231884479522705,92.89958953857422,48.464298248291016
3491,4609,2007,4.48,179.01,10.0,64.1,4.835183620452881,179.30093383789062,70.47080993652344
3492,4610,2007,5.02,90.47,24.0,43.69,4.825717449188232,89.29879760742188,52.727935791015625
3493,4611,2007,7.24,88.77,39.0,30.94,7.278883934020996,89.29585266113281,41.643619537353516
3494,4612,2007,8.72,87.63,19.0,28.94,8.230988502502441,89.29397583007812,41.832088470458984
3495,4613,2007,9.5,178.82,29.5,72.8,9.308391571044922,179.3067626953125,64.00275421142578
3496,4614,2007,9.83,86.78,38.0,37.16,9.262859344482422,85.69094848632812,51.36978530883789
3497,4615,2007,11.72,87.9,29.0,28.28,11.697918891906738,89.28235626220703,43.91300582885742
3498,4616,2007,14.01,178.99,30.0,69.25,14.81197452545166,179.32814025878906,60.71031188964844
3499,4617,2007,19.01,178.99,30.0,64.4,18.68169403076172,179.3581085205078,63.02130126953125
3500,4618,2007,24.01,178.99,30.0,69.45,23.523880004882812,179.4210662841797,69.3970947265625
3501,4619,2007,29.99,178.95,30.0,61.15,29.31395721435547,179.54881286621094,78.3294448852539
3502,4620,2007,34.49,178.99,29.5,60.45,35.7398681640625,179.7889862060547,62.65544891357422
3503,4621,2007,37.48,179.01,29.5,58.5,39.04317855834961,179.96914672851562,49.57366180419922
3504,4622,2007,39.95,147.71,30.0,54.25,39.76576614379883,147.00640869140625,57.8821907043457
3505,4623,2007,41.49,179.0,10.0,65.7,42.332515716552734,180.19985961914062,39.40129089355469
3506,4624,2007,44.08,154.98,30.0,-33.5,43.09575653076172,154.4319305419922,37.81199645996094
3507,4625,2007,46.9,215.56,29.0,-1.75,46.290008544921875,213.82530212402344,45.7707633972168
3508,4626,2007,46.98,179.45,29.5,-24.6,45.56609344482422,180.48976135253906,29.869794845581055
3509,4627,2007,46.99,165.0,30.0,-33.7,46.169219970703125,165.69256591796875,27.579425811767578
3510,4628,2007,47.0,195.01,29.5,-9.1,47.76327133178711,195.61134338378906,36.424400329589844
3511,4629,2007,47.0,201.86,29.5,-9.75,47.205623626708984,202.92916870117188,43.65825653076172
3512,4630,2007,47.0,208.0,29.5,3.8,46.90984344482422,206.57183837890625,44.47627258300781
3513,4631,2007,47.0,224.27,30.5,10.75,47.94423294067383,225.18484497070312,49.910186767578125
3514,4632,2007,47.0,231.36,30.0,10.65,47.188331604003906,232.32113647460938,53.89487838745117
3515,4633,2007,47.01,160.02,30.5,-44.25,46.37022399902344,158.2618865966797,32.56011199951172
3516,4634,2007,47.01,169.1,30.0,-24.6,46.042816162109375,169.40078735351562,27.176498413085938
3517,4635,2007,47.01,173.83,30.0,-34.15,45.8997802734375,173.10340881347656,27.908920288085938
3518,4636,2007,47.01,185.04,29.5,-11.7,48.49931335449219,184.5545196533203,23.494482040405273
3519,4637,2007,50.48,179.28,30.0,-25.85,51.97792053222656,177.5406036376953,12.858748435974121
3520,4638,2007,54.0,182.11,30.5,-41.55,54.67898178100586,181.81773376464844,21.29399871826172
3521,4639,2007,56.98,184.33,29.5,-34.25,57.47388458251953,182.45550537109375,30.253528594970703
3522,4640,2008,-68.29,31.16,24.0,-108.61,-68.88822937011719,31.700000762939453,-122.73686981201172
3523,4641,2008,-67.5,30.0,3.0,-111.41,-67.37264251708984,31.700000762939453,-122.53623962402344
3524,4642,2008,-65.5,30.0,4.0,-120.68,-65.8570556640625,31.700000762939453,-122.85751342773438
3525,4643,2008,-62.07,297.42,0.0,-108.6,-62.64213943481445,298.1000061035156,-113.59674072265625
3526,4644,2008,-62.0,297.37,0.0,-75.1,-62.64213943481445,298.1000061035156,-113.59674072265625
3527,4645,2008,-61.5,30.0,1.0,-106.36,-60.89152145385742,31.700000762939453,-96.08489227294922
3528,4646,2008,-61.05,297.03,0.0,-73.6,-60.89152145385742,298.1000061035156,-90.70050811767578
3529,4647,2008,-60.54,296.84,0.0,-71.0,-60.89152145385742,298.1000061035156,-90.70050811767578
3530,4648,2008,-60.53,296.85,0.0,-85.8,-60.89152145385742,298.1000061035156,-90.70050811767578
3531,4649,2008,-60.43,296.82,0.0,-90.6,-60.89152145385742,298.1000061035156,-90.70050811767578
3532,4650,2008,-60.0,296.65,0.0,-82.4,-60.89152145385742,298.1000061035156,-90.70050811767578
3533,4651,2008,-59.97,296.3,0.0,-37.9,-60.89152145385742,294.5,-71.61426544189453
3534,4652,2008,-59.5,30.0,5.0,-88.0,-59.040523529052734,31.700000762939453,-83.58747100830078
3535,4653,2008,-59.48,296.47,0.0,-48.2,-59.040523529052734,298.1000061035156,-55.08965301513672
3536,4654,2008,-58.98,296.32,0.0,-70.4,-59.040523529052734,298.1000061035156,-55.08965301513672
3537,4655,2008,-58.71,296.22,0.0,-41.5,-59.040523529052734,294.5,-32.43684768676758
3538,4656,2008,-58.57,296.18,0.0,-71.1,-59.040523529052734,294.5,-32.43684768676758
3539,4657,2008,-58.46,296.13,0.0,-27.1,-59.040523529052734,294.5,-32.43684768676758
3540,4658,2008,-58.05,295.99,0.0,-36.1,-57.08583450317383,294.5,1.7958879470825195
3541,4659,2008,-58.03,295.99,0.0,-55.3,-57.08583450317383,294.5,1.7958879470825195
3542,4660,2008,-57.93,295.97,0.0,-14.2,-57.08583450317383,294.5,1.7958879470825195
3543,4661,2008,-57.5,30.0,7.0,-99.48,-57.08583450317383,31.700000762939453,-71.13003540039062
3544,4662,2008,-57.42,295.8,0.0,-12.1,-57.08583450317383,294.5,1.7958879470825195
3545,4663,2008,-57.05,295.68,0.0,2.8,-57.08583450317383,294.5,1.7958879470825195
3546,4664,2008,-56.63,295.54,0.0,-7.9,-57.08583450317383,294.5,1.7958879470825195
3547,4665,2008,-56.5,295.52,0.0,1.9,-57.08583450317383,294.5,1.7958879470825195
3548,4666,2008,-56.04,295.35,0.0,-12.3,-55.0246467590332,294.5,25.952220916748047
3549,4667,2008,-55.51,29.99,7.0,-87.7,-55.0246467590332,31.700000762939453,-56.60277557373047
3550,4668,2008,-55.11,295.07,0.0,16.1,-55.0246467590332,294.5,25.952220916748047
3551,4669,2008,-55.0,295.03,0.0,17.4,-55.0246467590332,294.5,25.952220916748047
3552,4670,2008,-54.8,295.03,0.0,23.95,-55.0246467590332,294.5,25.952220916748047
3553,4671,2008,-53.5,30.0,5.0,-53.52,-52.854923248291016,31.700000762939453,-40.17185974121094
3554,4672,2008,-51.49,29.99,6.0,-68.86,-50.57574462890625,31.700000762939453,-23.246646881103516
3555,4673,2008,-49.7,30.0,4.0,-66.85,-50.57574462890625,31.700000762939453,-23.246646881103516
3556,4674,2008,-47.5,30.0,24.5,-24.77,-48.187889099121094,31.700000762939453,-6.433963775634766
3557,4675,2008,-45.5,30.0,5.0,-3.6,-45.69465255737305,31.700000762939453,11.687636375427246
3558,4676,2008,-42.5,30.01,25.5,49.98,-43.10301971435547,31.700000762939453,33.86139678955078
3559,4677,2008,-39.49,30.01,26.0,51.505,-40.42521667480469,31.700000762939453,66.65754699707031
3560,4678,2008,-36.5,30.0,26.0,51.64,-37.68043899536133,31.700000762939453,81.10892486572266
3561,4679,2008,-34.33,29.29,3.0,56.18,-34.896331787109375,28.100000381469727,75.62899780273438
3562,4681,2009,-63.0,297.76,6.466666667,-107.23333329999998,-62.64213943481445,298.1000061035156,-113.90638732910156
3563,4682,2009,-62.62,295.82,0.0,-94.6,-62.64213943481445,294.5,-109.79783630371094
3564,4683,2009,-62.53,293.23,0.0,-73.7,-62.64213943481445,294.5,-109.79783630371094
3565,4684,2009,-62.0,297.42,25.0,-152.9,-62.64213943481445,298.1000061035156,-113.90638732910156
3566,4685,2009,-61.83,300.0,0.0,-116.6,-62.64213943481445,301.70001220703125,-124.77987670898438
3567,4686,2009,-61.33,343.92,28.0,-114.62,-60.89152145385742,344.8999938964844,-100.8697738647461
3568,4687,2009,-61.0,292.33,0.0,-72.6,-60.89152145385742,290.8999938964844,-51.47600173950195
3569,4688,2009,-61.0,297.08,5.75,-76.4,-60.89152145385742,298.1000061035156,-91.51846313476562
3570,4689,2009,-61.0,300.0,0.0,-90.9,-60.89152145385742,301.70001220703125,-97.59968566894531
3571,4690,2009,-60.5,292.18,0.0,-58.8,-60.89152145385742,290.8999938964844,-51.47600173950195
3572,4691,2009,-60.5,296.91,5.0,-84.0,-60.89152145385742,298.1000061035156,-91.51846313476562
3573,4692,2009,-60.4,350.96,27.0,-119.98,-60.89152145385742,352.1000061035156,-109.66658782958984
3574,4693,2009,-60.0,298.3,0.0,-79.1,-60.89152145385742,298.1000061035156,-91.51846313476562
3575,4694,2009,-59.62,356.89,7.0,-136.96,-59.040523529052734,355.70001220703125,-101.66138458251953
3576,4695,2009,-59.5,296.57,17.375,-61.0,-59.040523529052734,298.1000061035156,-56.25003433227539
3577,4696,2009,-59.0,296.4,4.2,-58.4,-59.040523529052734,298.1000061035156,-56.25003433227539
3578,4697,2009,-58.98,293.02,0.0,-39.6,-59.040523529052734,294.5,-33.96207046508789
3579,4698,2009,-58.67,296.3,25.429166665,-60.875,-59.040523529052734,294.5,-33.96207046508789
